07d43ccea3c2525bf3699f9e1c8c7fe0	0x5	mint(address,uint256)
07e98ce5eca3fbd29e5f4975d2457f3b	0x2	transfer(address,uint256)
07ed877456eb550b41a8ee15089c343c	0x0	transfer(address,uint256)
07efb8d1c3f66bcdbcf70528eca8014c	0x9e	transfer(address,uint256)
07fb48c9e0a7db7cf14315150b5ef83a	0x3	fallback()
08358a641d83fd654026ef297e4d6297	0x3	burnFrom(address,uint256)
0841db0215d25f605260a9a618084bcb	0x4	transfer(address,uint256)
08636f2f36432d4004c463847039d7b7	0x0	transfer(address,uint256)
087eedd635866af0808525e6bead4b2b	0x0	initialize()
088873e9aac1c149c2a8a8670311f3dc	0x4	transfer(address,uint256)
088a22f61c35da9805ccc2aea231b315	0x4	transfer(address,uint256)
089409f819367d21d290ead1c2ef5068	0x7	approve(address,uint256)
089aedc15c9660af145214ae0b5647f3	0x6	transfer(address,uint256)
089cf6c6f346fab8fd25d3b7ad5ffe52	0x2	transfer(address,uint256)
08bffdcf5b128f159bc1d496e686dc83	0x1	transfer(address,uint256)
08c2d58b9534fb2501976f11649062db	0x16	deposit(address,string,uint256)
08c8c0396263dd6d4c5fddfe9efede9e	0x0	burnFrom(address,uint256)
08f4724a957c3d13fc8d5aea80b950b9	0x0	transfer(address,uint256)
08fba7234062872319b80efd15a50b94	0x0	transfer(address,uint256)
08fdbdbb2ea511ad6e202eb7c5c99646	0x4	transferFrom(address,address,uint256)
0918bc824236025d01596713786d2125	0x1	tradeRemainingWETH(address)
092918e814e0abb49281c42c63c58b2b	0x0	transfer(address,uint256)
0942884a4ccf95447a1d123389a029cf	0x2	transfer(address,uint256)
096d67a263589ac297a016ae0cf19c48	0x7	approve(address,uint256)
0995ad46d7c90204bcbdc6e7b1efda70	0x0	0xbc18cc34
099c8e7c131f0e91cb3b2d620256b190	0x0	transfer(address,uint256)
09dc12a1313312cc2c843287f4379a0f	0x0	transfer(address,uint256)
09dc707cd210de4c687c104ed1713f84	0xe	initialize()
09e3661f14b4ae6a7033604cd0e2c3a4	0x4	transfer(address,uint256)
09f43a3cb0cd1f0c90cf49b9c5023623	0x1	safeTransferFrom(address,address,uint256,uint256,bytes)
0a0aa0bc510388557db9bbc7cd9a861b	0x3	burnFrom(address,uint256)
0a3b5d84525cf8667d9a86fbdfd94520	0x0	0x71c472e6
0a3e65bbe9bb7211ac2c697607699dd6	0x4	transferFrom(address,address,uint256)
0a8c005545772c9b2798f0d2ef311a86	0x5	buyBackAndBurn()
0ab60f06f4935124a2e254ab4d8515d2	0x0	transfer(address,uint256)
0ab8053068e5461f93f1bb130a27fe60	0x4	transfer(address,uint256)
0ac2cf81576a76216fbe36cf3c838e18	0x1	switchToEth(address)
0affb31e289505a675338037e1e627c0	0x5	buyBackAndBurn()
0b2177fc8b4250491da38987774eb156	0x1	deposit(uint256)
0b39107f007d82faafd4820fa6797120	0x4	update()
0b39b53dd52914e6d996c6afe6617c0f	0x1	exit()
0b4df5a6798fd05f905d64d2b5a34657	0x1	transfer(address,uint256)
0b55737e70e12bbfc6a197a3f22bea73	0x0	sell(uint256,address)
0b9203ec1360cff075113a67223ebc23	0x5	0x1be1d0b9
0bddc1a4fd8cfb2a4678fc01e9ab109e	0x0	transfer(address,uint256)
0bed88dbf4336f7e91f2b351671f8dc4	0x6b	0x16a80711
0c0c1cf5212946619959569cd14e1144	0x4	transfer(address,uint256)
0c218d58cb0690c96cd73f0a77a4c90a	0x5	setMaxReportDelay(uint256)
0c4f32eaa09e8086086b3c46711ab652	0x2	transfer(address,uint256)
0c829c72ea095019d223cddde06797c0	0xd	transfer(address,uint256)
0c8c2b7daed5626eace148cf3986f2a8	0x7	bid()
0c8e646e92978cc1fd5151891b5745a7	0x0	transfer(address,uint256)
0ca32e8617c5704ef3bfd29f8eed74d5	0x0_0_0	distribute()
0ca43bcc1a5e9be69b93f3eac7f1b4ee	0x4	transfer(address,uint256)
0ca665fce415bc0886553193e0f134a7	0x3	transfer(address,uint256)
0cea4ffaf28cdd49d780107b24c856ba	0x5	setMaxReportDelay(uint256)
0ced700368d8fe1f7a650982d5b81a0a	0x3	harvest()
0ceea01a37b75ed9d980397a86c7dc50	0x0	transfer(address,uint256)
0d0d416f7328e82a17c7d5f4c17a8b01	0x0	transfer(address,uint256)
0d17d6e4b3be7a7ed6597ff8243c2dca	0x0	transfer(address,uint256)
0d21aa76663d5112a93bc7441c3739dc	0x1	transfer(address,uint256)
0d4873a1c5f89306986e9e300232a75b	0x3	init(address,uint256,string,string,uint256)
0d4b05138c0b5a782a6774d6ab462d7d	0x6	transfer(address,uint256)
0d66bccd3f60aae530a26086bcf4d6a9	0x4	burnFrom(address,uint256)
0d77f40d209bfd81dfa6242a78ce7d7f	0x6	transfer(address,uint256)
0d9a840a499e0fa00065d2b5033951d5	0x1	bet(uint256)
0da9ebef5a0ac8ec674ddab5acf4f8d6	0x0	transfer(address,uint256)
0db26dfc2e27e551a7d81597cd01a085	0x4	buyTokens(uint256)
0db324d991c5b1baaf1b56845a8f15a8	0x0	transfer(address,uint256)
0dd6ae9c7ce8e8af696ae44b9f829207	0x0	0xa6cbeed6
0de4d837a5a56cacc113d0c232abf2a7	0x6	transfer(address,uint256)
0de649221e9f00eeb6032922dea690a1	0x5	deposit(uint256,uint256)
0deedbe850aadf1a17cf91ee22307412	0x1	transfer(address,uint256)
0e0051089485ace53a7e787e72dbdcf9	0x0	fallback()
0e06aa8a94842af41c431712b9162898	0x0	transfer(address,uint256)
0e58d2e53ca9efdfc9d4ebfb50ad7e83	0x4	transfer(address,uint256)
0e7de5b1a04777f0f67b04dcca7094e6	0x2	withdraw(uint256)
0ec65d6a55b2e3b93365f53f4e521bc6	0x0	transfer(address,uint256)
0ee7900bbfa212afeb659942b1d4e1df	0x0	transfer(address,uint256)
0f2b2a5619e002c3f44294ee43819fd4	0x3	stake(uint256)
0f5dc721648b083f3b5972b126277e6e	0x5	deposit()
0f6346cf9d13c57076f307d13afbca77	0x4	0x44397eb4
0f7ab19d92455e4dc70c98d6535bfccf	0x0	transfer(address,uint256)
0f7c7daf077922223d427784fc1e870d	0x1	transfer(address,uint256)
0f83beb19d96ba0306e3a690c9e7b0b2	0x0	transfer(address,uint256)
0f894c80e83d8c16664cf3aa89c40258	0x5	stake(uint256,uint64,address)
0fa611d1be7e0220f2f5219e82dd9e3d	0x7	approve(address,uint256)
0fcf8d15753fec1572d58f3aea1fd351	0x4	transfer(address,uint256)
0fd5903de2a029377a8d334cbbea223c	0x10	initialize()
0fe6e2c968bad4665696017476cd404b	0x0	transfer(address,uint256)
0fe70183147c420d37f469bbae53041d	0x5	transferFrom(address,address,uint256)
0ff7f94137478878e38c64f33fb9d476	0x0	transfer(address,uint256)
100a6e0682355307a3828808995efbf3	0x6	transfer(address,uint256)
1016a1473a2b8597f8421f18bc47ee1c	0x0	transfer(address,uint256)
101b17dbb6916d7a7b0b1de549732ae3	0x0	transfer(address,uint256)
102c93a03ecd3f270314c5b4589fa6a3	0x0	transfer(address,uint256)
10320d2ec3ee37b5bd5e304c3da26acb	0x0	initialize()
103427533868272a30da7f49a220c930	0x4	executeProposal(uint256,bytes)
104a895ac0dd79dd059df9f1112b1091	0x0	transfer(address,uint256)
104b9445659d7185e45ebcc37bfc2847	0x0	transfer(address,uint256)
10582a4df0677b97c471262aafc3c2bf	0x2	transfer(address,uint256)
1066ae4fe06af99df8e26add4a608888	0x0	transfer(address,uint256)
107ec08d45c24bec1657367031105ea8	0x1	fallback()
107fe6df6ddc40eb7eeecd5125c2457c	0x0	transfer(address,uint256)
10933614757b187b723752fbe9652b49	0x0	cancel(bytes32)
10bdb3a59ec408dfd986654a95338800	0x3	deposit(uint256,uint256)
10bf2fc0008f4aa8a6d05c9d679528a8	0x1	stake(uint256)
10c920b0a7cd067733268d64225a6b2b	0x0	burnFrom(address,uint256)
10caec3b38d63951032cb5f5577adf01	0x0	transfer(address,uint256)
10f586a0af91d90199510a00624d598f	0x0	transfer(address,uint256)
10fdb2b1deba1b335e8249dbc5bfaa5e	0x6	deposit(uint256,uint256)
1112d84e51399d33219df782665570a7	0x0	transfer(address,uint256)
1128438410d3fe9d111911f2ed5fcfc8	0x1	0xf53af53e
11822ae532b1a3b596131188a87e6ed9	0x0	initialize(address)
118d1efeb9b3400c4135a2581e7cd67b	0x1	transfer(address,uint256)
118f5cdb464c7a0bedae9740304cef20	0x0	transfer(address,uint256)
11c1a73dca2dda9ab2e98c0d3604a710	0x0	transfer(address,uint256)
11cdf61d7f985a03e789182c2885ab00	0x4	transfer(address,uint256)
11e848aac980d9044a76c8467247a422	0x0	transfer(address,uint256)
11f4470533cc9c8fa151e10c802646de	0x3	transfer(address,uint256)
11f64217234aedc941ecc321d5a220af	0x4	transfer(address,uint256)
120c8015eda47b8458e034d83cd2927b	0x4	transfer(address,uint256)
1210eb7f0fad9e70bdf24f219a8e945f	0x1	0xd64ca17c
121b14261caca35b5f4af85813783ca7	0x4	transfer(address,uint256)
123ee54265e262652172fb6305ddf422	0x0	transfer(address,uint256)
12431779276f40994fb6050d8398518b	0x1	transfer(address,uint256)
125bfddd04b367d5e22b8cb62b2e3fba	0x0	initialize(address,address,address)
127c558b2317dd7a1306cb3dbbb9af3b	0x0	transfer(address,uint256)
128e1912a5e87686a14db0c9389e336f	0xa	0xa17b12bf
129796abf7d9afc355d825ad815aa253	0x0	transfer(address,uint256)
12be2df51a49fa8d148f78afc4310342	0x0	sell(uint256,address)
12c0bfc6dc4151246f5f89173bf400a8	0x1	transfer(address,uint256)
12e059fa1f803484b7f3bc7f43bc7d4d	0x5	buyBackAndBurn()
12e8dd0452ad13984c5f80552ad1c636	0x6	transfer(address,uint256)
12fe8aaa29b903d7290e72c93bf76620	0x0	transfer(address,uint256)
13155297c5e17a399ad45936d546296e	0x4	transfer(address,uint256)
131b5ec279af8ab87039aa016635fd32	0x1	transfer(address,uint256)
131f82784c742eaa1f9b8fcf28a7a99d	0x0	transfer(address,uint256)
1322e849866532db860bd69adc08573b	0x0	initialize(address)
13707d1e3a7408d2a86d8432b82d5cf0	0x1	transfer(address,uint256)
13847368a8e3279b9bd05d262af293a9	0x0	unstake()
138f0fe562ec3b2eba3ba698097d8008	0x0	transfer(address,uint256)
139388acd050a66e914572aecf012bbf	0x7	transfer(address,uint256)
13b2f697c40e4e08f506bc8c727f2624	0x2	withdraw(uint256,uint256,bytes)
13befb7fe0f826bd03008cbf85839562	0x5	Yield(address)
13d39aa1577983a0a2fff8e41ecaac2a	0x3	transfer(address,uint256)
13d8ea5d844ebeeaa10410f293c052a1	0x0	transfer(address,uint256)
140e27e6d43b25c253df3902ea1284a7	0x4	transfer(address,uint256)
1414740cc240d4e4f7e8045733e8f25c	0x2	0xcad85b66
141b22f0ce993b444be89d8eb2c4497a	0x4	setApprovalForAll(address,bool)
14227e40acdd397f9ef02ef4c19ce08a	0x0	transfer(address,uint256)
14259658559139a8aa2064125745bb7f	0x0	transfer(address,uint256)
143b1cc31b3e56fe5123f8073e4c5e18	0x2	unFarmNow()
145732e147ac594d9a756d92dc8967ce	0x4	notifyRewardAmounts()
14660fc4c70415aa6b241d51850f506d	0x3	transfer(address,uint256)
146cd49626fb3b044516ba26f7923822	0x3	burnFrom(address,uint256)
14a24108e72ca5f05b2f6e87bda9b9e4	0x1	redeemIntoEther(address,uint256,uint256,address)
14acd20703e0e69c956e6d3873f14ac5	0x0	transfer(address,uint256)
14aeb14c4e1347157be56c62ec16a37e	0x1	0x958ff84a
14b60713a59afc0e6675f559b2805a65	0x1	transfer(address,uint256)
14be7ca597d8a0fe7d2b3397a38f1adc	0x0	transfer(address,uint256)
14eb822a692e7aeff6a1f5722d738841	0x6	transfer(address,uint256)
14f4b98b617df8b2aad5d151c636b97a	0x0	fallback()
15096e2cf780a9d1fa51f3b8cce94bbd	0x3	burnFrom(address,uint256)
150d2938d97f2932e2e01ac57df50335	0x0	transfer(address,uint256)
151f395d56d362ee8cc1dbecc456ca7b	0x0	transfer(address,uint256)
153b39406a70443b1c7aeedfc8239d38	0x40	getRewardNxm()
154d09e110d54a9d188d61df8557dd06	0x4	transfer(address,uint256)
15917eb7505f21633aacedc4af69523b	0x0	initialize(string,string,uint8)
1595a972a30a7d771e892391f6e4abc8	0x1	0x59fe8539
15a3dcfe4f94caf434f59e1a1136130e	0x0	transfer(address,uint256)
15be706ffd4d110ea1cf3cd3f29e8689	0x7	fallback()
15c3d7a0052fd469d622010dcfb69741	0x1	stake(uint256)
15d805605dd52cef59414f53074610f6	0x0	transfer(address,uint256)
15e3633ac43780b5f04b5736388f7be7	0x0	transfer(address,uint256)
15e512e8b0ef52a045823543d1df667c	0x1	transfer(address,uint256)
15ece7686869598a5c88955fc415007d	0x0	transfer(address,uint256)
15f1d25de801023c6d319f9fb53fa9e9	0x6	transfer(address,uint256)
15f3d156aa00a7e0bc69b594b4cd4d33	0x3	fallback()
1608013a7f8fa256f2badc91430271e4	0x4	transfer(address,uint256)
1613cc69447b7630d3bc379bbb0b0c06	0x1	transfer(address,uint256)
161c13872f93b182aa0c40d631997b74	0x4	transfer(address,uint256)
16382b28154a6b757fdf507f2418a585	0x0	transfer(address,uint256)
164e4e5affa6534ca3e41adc182831df	0x7	enterMarkets(address[])
16555d5a3021aa5fff68c3dcb1d98a2e	0x3	swap()
1656c8e24cd48ab60507146aff69564f	0x1	transfer(address,uint256)
165724737df853715d29d46300ee8866	0x0	transfer(address,uint256)
166c63956874e6d31d8db578de5c3f14	0x0	transfer(address,uint256)
167b0f207bffc1a931dae5715fcac7e6	0x4	0x672d7a0d
167f5a81a0081e2501b3be30a6085ec5	0x0	transfer(address,uint256)
1685bb0ddb8f1a44297c413bcf6d1231	0x0	transfer(address,uint256)
16c97882af0950dec03e7bdeaea9f783	0xd	0xc723143f
16cabe705f5928e49fe7017c050c4dd4	0x0	initialize(address)
16d388e7f7d3e8a9abb1eef27e4c7936	0x0	0x23490bbc
16e5310d4c18f79617288aacb34e51c9	0x3	__callback(bytes32,string,bytes)
170fb50044175569cb70b9887f7ff822	0x1	terminate()
17162416acb31219512ebf05938e7239	0x0	transfer(address,uint256)
171f0ed03459142392a16672ce4dc63f	0x3	buyTokens(uint256)
1761353396291a472ee89cfe5e834c59	0x0	transfer(address,uint256)
17628d02c61a0420d75f9eb9097d47e3	0x0	transfer(address,uint256)
178360901b0c4d43de766a23ff3472b9	0x0	transfer(address,uint256)
178adc27b951dfe848c074f6c399fb9e	0x0	set_addresses(address,address)
178e2c84d245eb989b238119e5d95ab1	0x3	deposit(uint256,uint256)
17a0db9d0811c34afd14d9cf1ba11685	0x0	transfer(address,uint256)
17a3d5117823fc6f632ebeebd8e22a96	0x0	transfer(address,uint256)
17cf557edbf25eda7fb89d68fb313d83	0x3	getAirdrop(address)
17e871f73b6a2b3e78df94da167835cd	0x3	deposit(bool)
17f2f4d248562f01e9000b299b8eafc7	0x1	0x9a7e8d09
17ff7ae0c50917028567821cdf443f31	0x0	sell(uint256)
1800a110bbc75ac7f69669b2d12cabf7	0x0	transfer(address,uint256)
1803f063ba4c74419b86a66169507b0a	0x3	transfer(address,uint256)
1804da80832a159979d9e65804c5d519	0x4	transfer(address,uint256)
1808e5f1bc344ba53636fad21ecbbad1	0x0	transfer(address,uint256)
180e2da5243bfec6eaa222dbe5a8f0e5	0x6b	0x16a80711
183018368b5e5a1ce6fe4c5a1831dc22	0x4	emergencyWithdraw()
18470544b34a203e601d4f0701985cee	0x0	transfer(address,uint256)
186d22318eb90c98c2365477b9bf05d0	0xac	transfer(address,uint256)
18782f43189c490c3b02efc622b44dab	0x0	initialize(address)
188df05ddec33dd004695abeb7fd0797	0x0	transfer(address,uint256)
18a52ba966c30233346edad632c33cbb	0x0	transfer(address,uint256)
18ac9f806da46ae748f081f2508154da	0x4	transfer(address,uint256)
18c96592e8ed7e98cadb2433460cfd4e	0xb	placeBet(uint256,uint256,uint256,uint256)
18f717bf173d88bf4499ffdb2ae7b385	0x3	stake(uint256,uint256)
1904416d057454a0e7c2d1754f2e8441	0x0	transfer(address,uint256)
1908f6dec94fd0cbe382287e4ea665f7	0x0	transfer(address,uint256)
192620e79ef45d8fe42f9067abbc90c9	0x0	initialize(address)
192f297d22de176d2d543e801a472a9f	0x1	transfer(address,uint256)
192f38b4af34718cdf54d25e6adde319	0x3	0x9e3de313
194843e3c8200f96fd30e77cc32ffba8	0x7	0x6247077c
194954b3c01024e7dd6228bc3d6badb4	0x4	burnFrom(address,uint256)
195ca86a16cc322e48ebdc84614ee2e0	0x2	transfer(address,uint256)
196b30c396ccefa8c1594129e852c214	0x0	0x69094173
198726d420cd509c74f3d9ad0336ed3d	0x1	0xbc3c08b1
19a8ae62d11b8372153b7ff3de403c49	0x0	transfer(address,uint256)
19d5de5b7bcab31658f666ef3b385607	0x0	unwrap(uint256,uint256)
19dbbb484c00de1e417b811bbd62cdd6	0x0	transfer(address,uint256)
1a0ea2fe1d7e6214159c787cc3a6e9ee	0x0	transfer(address,uint256)
1a1a619fef70643301f4d4aea023b6df	0x2	transfer(address,uint256)
1a2bd37b6dff6c77b7dcde627d604af5	0x1	transfer(address,uint256)
1a2cd01e39f8e1d911f687ba2d8d6bd1	0x8	submit_transmutation(uint8,uint64)
1a436276d210e4945ec07c6ce3828fc0	0x3	transfer(address,uint256)
1a4851ac3fbbb25f423326ebdc9963b3	0x4	0xccf9c736
1a491bed6c213df1e914eaefed7ff827	0x1	transfer(address,uint256)
1a5eac2d978d31040de3943263460397	0x3	burnFrom(address,uint256)
1a67d21a77c5d70f6ab6a16b89436362	0x0	0x16ddd2b5
1a79ea0452e3f8a0239dcf7f9960920f	0x4	0x90b22997
1a8cac9234f74908f336bd90c44b4a22	0x6	transfer(address,uint256)
1a9c0adffa8cf9f7312b09c6ee6fd9e2	0x0	transfer(address,uint256)
1ab226bbd3cd66be2342cc2c870953e7	0x4	STAKE(uint256)
1aba7e4a09b3ba858d3593e76c06173e	0x0	initialize(address)
1acbd266046920b2e665441506b2c0c0	0x0	deposit(uint256,address)
1acf1886d053a88a759f72904a11ef9c	0x3	transfer(address,uint256)
1acf777de1784d1b5fffd781506068d3	0x4	transfer(address,uint256)
1af4009608e68ca48b92968c1109349a	0x1	0x910efae8
1affaebc2b828561c4d136fda333d9f9	0x4	transfer(address,uint256)
1b00036acdf8dfd37578c47afcff8a40	0x4	transferFrom(address,address,uint256)
1b2b15c207169c79e41d8607ac9f2e77	0x4	transfer(address,uint256)
1b72b83dbff314274596f52b2b617b0d	0x0	mint(uint256,uint256)
1b748a127c6269e6ee675034e92ac2f8	0x0	transfer(address,uint256)
1b81b103c53bebeb259decfd8facdaed	0x0	transfer(address,uint256)
1b83819e016c49c4db119e57214c1516	0xf	setSellFloor(uint256)
1bbbf45bb491b0a0719443c7df65025e	0x2	Exit()
1be9572162a3865ae8e819dc9bbf27d8	0x0	initRegistry(address)
1bebf1ed72a5751522799914b3b627d4	0x3	burnFrom(address,uint256)
1bf1dac20ef9e61231d9292b3e829235	0x8	submit_transmutation(uint8,uint64)
1c0fdb2b7dbb50dc8e4ef8a697866ba0	0x1	transfer(address,uint256)
1c2188013b944c00aa7cf7424299e886	0x4	transferFrom(address,address,uint256)
1c5094e7338effd1de4a7cdf1a66a215	0x0	transfer(address,uint256)
1c73ebf78e2b6e4534c5f5e089b572c2	0x0	transfer(address,uint256)
1ca760b2331a93072ff832d796d9c932	0x0	transfer(address,uint256)
1cb1ba1b4238855658c67ddae3ef97ef	0x4	transfer(address,uint256)
1cd3a0d09b5e786d3914914de0427efc	0x4	0x3f7671ac
1ced0d762dbd66321199127301b0e9d9	0x5	claim(address)
1cfdb55ac1f228685494bf43242b0d17	0x1	new_member(uint256)
1d4d78a9b0b5dd8a497cd417b1d23ffa	0x0	transfer(address,uint256)
1d5cc53310c29a1f67e1506186bc82b2	0x9	transfer(address,uint256)
1d7dc50d58594af290d2e648a9693f55	0x1	transfer(address,uint256)
1d82cbf7299eef83127545ca3f515126	0x1	0xd3ed7c76
1da19362477cbaa0d9fadda0d1b9bfd7	0x0	transfer(address,uint256)
1da3b379246741a2c84f3da93243355e	0x0	transfer(address,uint256)
1da51baabb54f4152bb105d9104811e6	0x0	initialize(address,address)
1dcd9f0e43805feb262108b6dd57abaa	0x0	transfer(address,uint256)
1dfc86ca12b4e02736313c61ca3b2fcc	0x2	0x220302dc
1e0194f0c97ff9605b06b127e2ebc980	0x0	initialize()
1e04b48cf59bf9aef2ef34a69169439a	0x1	0x3c46c43c
1e0e202b00aec7a02f4daca4da14c6ba	0x6b	0x16a80711
1e3fb437f46fdf6fb910b025d461060d	0x3	burnFrom(address,uint256)
1e4cf307df4c88707facc733570aa185	0x6	transfer(address,uint256)
1e4d0e4b70f9ec279c812d22ca561517	0x0	burn(uint256)
1e4d64791d9a0619b30892e81734fe81	0x0	transfer(address,uint256)
1e72a17bcd1862fff368c211b45b1489	0x0	initialize(address,uint256)
